Date,Day,Time,Cur.,Imp.,Event,Actual,Forecast,Previous
2007-10-01,Monday,17:00,MXN,Low,Economic Activity (MoM)  (Sep),0.30%,,0.09%
2007-10-01,Monday,17:00,MXN,Low,Economic Activity (YoY)  (Sep),2.54%,,2.95%
2007-10-01,Monday,17:00,CAD,Medium,Employment Change  (Sep),45.00K,,7.70K
2007-10-01,Monday,17:00,USD,High,Existing Home Sales  (Sep),4.58M,,4.87M
2007-10-01,Monday,17:00,USD,Medium,Existing Home Sales (MoM)  (Sep),-6.00%,,-3.90%
2007-10-01,Monday,17:00,USD,Medium,Export Price Index (MoM)  (Sep),0.30%,,0.20%
2007-10-01,Monday,17:00,CAD,Low,Exports  (Sep),37.10B,,38.07B
2007-10-01,Monday,17:00,USD,Medium,Factory Orders (MoM)  (Sep),-1.10%,,-1.20%
2007-10-01,Monday,17:00,USD,Low,Factory orders ex transportation (MoM)  (Sep),0.50%,,0.00%
2007-10-01,Monday,17:00,USD,Medium,Federal Budget Balance  (Sep),112.90B,,-117.00B
2007-10-01,Monday,17:00,MXN,Low,Fiscal Balance  (Sep),11.47B,,-0.29B
2007-10-01,Monday,17:00,CAD,Medium,Foreign Securities Purchases  (Sep),-4.46B,,-3.83B
2007-10-01,Monday,17:00,CAD,Low,Foreign Securities Purchases by Canadians  (Sep),-4.50B,,-7.13B
2007-10-01,Monday,17:00,CAD,Low,Full Employment Change  (Sep),14.80K,,-0.60K
2007-10-01,Monday,17:00,CAD,Medium,GDP (MoM)  (Sep),0.00%,,0.50%
2007-10-01,Monday,17:00,USD,Low,Gasoline Inventories  (Sep),0.06M,,-2.81M
2007-10-01,Monday,17:00,GBP,Low,GfK Consumer Confidence  (Sep),-7.00,,-4.00
2007-10-01,Monday,17:00,USD,Low,Government Payrolls  (Sep),53.00K,,55.00K
2007-10-01,Monday,17:00,MXN,Low,Gross Fixed Investments (MoM)  (Sep),2.12%,,0.53%
2007-10-01,Monday,17:00,MXN,Low,Gross Fixed Investments (YoY)  (Sep),3.19%,,5.33%
2007-10-01,Monday,17:00,GBP,Medium,Halifax House Price Index (MoM)  (Sep),-0.50%,,0.30%
2007-10-01,Monday,17:00,GBP,Medium,Halifax House Price Index (YoY)  (Sep),10.70%,,11.40%
2007-10-01,Monday,17:00,USD,Low,House Price Index  (Sep),222.20,,223.10
2007-10-01,Monday,17:00,USD,Low,House Price Index (MoM)  (Sep),-0.40%,,-0.40%
2007-10-01,Monday,17:00,USD,Low,House Price Index (YoY)  (Sep),-0.80%,,-0.40%
2007-10-01,Monday,17:00,CAD,Medium,Housing Starts  (Sep),290.40K,,231.80K
2007-10-01,Monday,17:00,USD,Medium,Housing Starts  (Sep),1.18M,,1.33M
2007-10-01,Monday,17:00,USD,Medium,Housing Starts (MoM)  (Sep),-11.10%,,-1.80%
2007-10-01,Monday,17:00,CAD,Low,IPPI (MoM)  (Sep),-0.80%,,-1.00%
2007-10-01,Monday,17:00,CAD,Low,IPPI (YoY)  (Sep),0.20%,,-0.60%
2007-10-01,Monday,17:00,USD,Medium,ISM Manufacturing Employment  (Sep),52.00,,50.00
2007-10-01,Monday,17:00,USD,Low,ISM Manufacturing New Orders Index  (Sep),54.40,,54.40
2007-10-01,Monday,17:00,USD,High,ISM Manufacturing PMI  (Sep),51.00,,50.90
2007-10-01,Monday,17:00,USD,High,ISM Manufacturing Prices  (Sep),59.00,,63.00
2007-10-01,Monday,17:00,USD,Low,ISM Non-Manufacturing Business Activity  (Sep),54.20,,55.70
2007-10-01,Monday,17:00,USD,Medium,ISM Non-Manufacturing Employment  (Sep),52.50,,48.30
2007-10-01,Monday,17:00,USD,Low,ISM Non-Manufacturing New Orders  (Sep),52.60,,56.70
2007-10-01,Monday,17:00,USD,High,ISM Non-Manufacturing PMI  (Sep),52.50,,52.80
2007-10-01,Monday,17:00,USD,High,ISM Non-Manufacturing Prices  (Sep),68.60,,59.90
2007-10-01,Monday,17:00,USD,Low,ISM-New York Index  (Sep),422.30,,428.50
2007-10-01,Monday,17:00,USD,Medium,Import Price Index (MoM)  (Sep),0.60%,,-0.30%
2007-10-01,Monday,17:00,CAD,Low,Imports  (Sep),34.49B,,34.28B
2007-10-01,Monday,17:00,GBP,Medium,Industrial Production (MoM)  (Sep),-0.60%,,0.50%
2007-10-01,Monday,17:00,MXN,Low,Industrial Production (MoM)  (Sep),1.08%,,-1.04%
2007-10-01,Monday,17:00,USD,Medium,Industrial Production (MoM)  (Sep),0.40%,,0.10%
2007-10-01,Monday,17:00,GBP,Low,Industrial Production (YoY)  (Sep),-0.80%,,0.20%
2007-10-01,Monday,17:00,MXN,Low,Industrial Production (YoY)  (Sep),0.42%,,-0.23%
2007-10-01,Monday,17:00,USD,High,Initial Jobless Claims  (Sep),313.25K,,319.22K
2007-10-01,Monday,17:00,MXN,Medium,Interest Rate Decision  (Sep),7.25%,,7.25%
2007-10-01,Monday,17:00,CAD,Low,Ivey PMI n.s.a  (Sep),56.00,,58.50
2007-10-01,Monday,17:00,USD,High,JOLTS Job Openings  (Sep),4.48M,,4.51M
2007-10-01,Monday,17:00,USD,Low,Jobless Claims 4-Week Avg.  (Sep),316.56K,,315.68K
2007-10-01,Monday,17:00,USD,Low,KC Fed Composite Index  (Sep),2.00,,8.00
2007-10-01,Monday,17:00,USD,Low,KC Fed Manufacturing Index  (Sep),5.00,,16.00
2007-10-01,Monday,17:00,GBP,Low,M4 Money Supply (MoM)  (Sep),0.90%,,1.50%
2007-10-01,Monday,17:00,USD,Low,MBA 30-Year Mortgage Rate  (Sep),6.31%,,6.44%
2007-10-01,Monday,17:00,USD,Low,MBA Purchase Index  (Sep),432.55,,440.14
2007-10-01,Monday,17:00,USD,Low,Manufacturing Payrolls  (Sep),-38.00K,,-61.00K
2007-10-01,Monday,17:00,USD,Low,Manufacturing Production (MoM)  (Sep),0.50%,,-0.40%
2007-10-01,Monday,17:00,GBP,Medium,Manufacturing Production (MoM)  (Sep),-0.80%,,1.00%
2007-10-01,Monday,17:00,GBP,Low,Manufacturing Production (YoY)  (Sep),-0.40%,,0.60%
2007-10-01,Monday,17:00,CAD,Low,Manufacturing Sales (MoM)  (Sep),-0.70%,,-0.80%
2007-10-01,Monday,17:00,USD,Medium,Michigan 1-Year Inflation Expectations  (Sep),3.10%,,3.20%
2007-10-01,Monday,17:00,USD,Medium,Michigan 5-Year Inflation Expectations  (Sep),2.90%,,2.90%
2007-10-01,Monday,17:00,USD,Medium,Michigan Consumer Expectations  (Sep),74.40,,73.70
2007-10-01,Monday,17:00,USD,Medium,Michigan Consumer Sentiment  (Sep),83.40,,83.30
2007-10-01,Monday,17:00,USD,Low,Michigan Current Conditions  (Sep),97.90,,97.70
2007-10-01,Monday,17:00,USD,Low,Midwest Manufacturing  (Sep),100.40,,100.30
2007-10-01,Monday,17:00,GBP,Low,Mortgage Approvals  (Sep),99.22K,,107.69K
2007-10-01,Monday,17:00,GBP,Low,Mortgage Lending  (Sep),9.63B,,9.17B
2007-10-01,Monday,17:00,USD,Low,Mortgage Market Index  (Sep),655.38,,641.70
2007-10-01,Monday,17:00,USD,Low,Mortgage Refinance Index  (Sep),"1,953.88",,"1,818.34"
2007-10-01,Monday,17:00,USD,Low,NAHB Housing Market Index  (Sep),20.00,,22.00
2007-10-01,Monday,17:00,USD,Low,NFIB Small Business Optimism  (Sep),97.30,,96.30
2007-10-01,Monday,17:00,USD,Medium,NY Empire State Manufacturing Index  (Sep),14.74,,22.69
2007-10-01,Monday,17:00,GBP,Medium,Nationwide HPI (MoM)  (Sep),0.50%,,0.60%
2007-10-01,Monday,17:00,GBP,Medium,Nationwide HPI (YoY)  (Sep),9.00%,,9.60%
2007-10-01,Monday,17:00,USD,Low,Natural Gas Storage  (Sep),64.50B,,32.22B
2007-10-01,Monday,17:00,USD,High,New Home Sales  (Sep),686.00K,,699.00K
2007-10-01,Monday,17:00,USD,Medium,New Home Sales (MoM)  (Sep),-1.90%,,-10.20%
2007-10-01,Monday,17:00,CAD,Medium,New Housing Price Index (MoM)  (Sep),0.30%,,0.40%
2007-10-01,Monday,17:00,USD,Low,Overall Net Capital Flow  (Sep),-35.20B,,-143.20B
2007-10-01,Monday,17:00,GBP,Medium,PPI Input (MoM)  (Sep),2.50%,,-1.20%
2007-10-01,Monday,17:00,GBP,Low,PPI Input (YoY)  (Sep),6.10%,,-0.10%
2007-10-01,Monday,17:00,GBP,Low,PPI Output (MoM)  (Sep),0.30%,,0.10%
2007-10-01,Monday,17:00,GBP,Low,PPI Output (YoY)  (Sep),2.40%,,1.70%
2007-10-01,Monday,17:00,CAD,Low,Part Time Employment Change  (Sep),30.10K,,8.30K
2007-10-01,Monday,17:00,CAD,Low,Participation Rate  (Sep),67.50%,,67.40%
2007-10-01,Monday,17:00,USD,Medium,Pending Home Sales (MoM)  (Sep),2.00%,,-8.30%
2007-10-01,Monday,17:00,USD,Low,Pending Home Sales Index  (Sep),86.80,,85.10
2007-10-01,Monday,17:00,USD,Low,Personal Income (MoM)  (Sep),0.70%,,0.10%
2007-10-01,Monday,17:00,USD,Medium,Personal Spending (MoM)  (Sep),0.40%,,0.40%
2007-10-01,Monday,17:00,USD,High,Philadelphia Fed Manufacturing Index  (Sep),7.00,,-0.80
2007-10-01,Monday,17:00,USD,Low,Philly Fed Business Conditions  (Sep),32.90,,30.70
2007-10-01,Monday,17:00,USD,Low,Philly Fed CAPEX Index  (Sep),16.50,,25.50
2007-10-01,Monday,17:00,USD,Medium,Philly Fed Employment  (Sep),5.20,,15.60
2007-10-01,Monday,17:00,USD,Low,Philly Fed New Orders  (Sep),12.70,,3.20
2007-10-01,Monday,17:00,USD,Low,Philly Fed Prices Paid  (Sep),24.60,,11.30
2007-10-01,Monday,17:00,USD,Medium,Private Nonfarm Payrolls  (Sep),33.00K,,-72.00K
2007-10-01,Monday,17:00,GBP,Low,Public Sector Net Borrowing  (Sep),5.80B,,8.22B
2007-10-01,Monday,17:00,GBP,Low,Public Sector Net Cash Requirement  (Sep),8.77B,,5.36B
2007-10-01,Monday,17:00,CAD,Medium,RMPI (MoM)  (Sep),-0.80%,,-2.90%
2007-10-01,Monday,17:00,CAD,Low,RMPI (YoY)  (Sep),8.70%,,3.50%
2007-10-01,Monday,17:00,GBP,Low,RPI (MoM)  (Sep),0.30%,,0.60%
2007-10-01,Monday,17:00,GBP,Low,RPI (YoY)  (Sep),3.90%,,4.10%
2007-10-01,Monday,17:00,USD,Low,Real Earnings (MoM)  (Sep),-0.20%,,0.10%
2007-10-01,Monday,17:00,USD,Low,Real Personal Consumption (MoM)  (Sep),0.00%,,0.30%
2007-10-01,Monday,17:00,USD,Low,Redbook (MoM)  (Sep),0.68%,,-0.47%
2007-10-01,Monday,17:00,USD,Low,Redbook (YoY)  (Sep),2.05%,,2.46%
2007-10-01,Monday,17:00,USD,Medium,Retail Control (MoM)  (Sep),0.20%,,-0.10%
2007-10-01,Monday,17:00,USD,High,Retail Sales (MoM)  (Sep),0.80%,,0.30%
2007-10-01,Monday,17:00,CAD,Medium,Retail Sales (MoM)  (Sep),-1.10%,,0.90%
2007-10-01,Monday,17:00,GBP,Medium,Retail Sales (MoM)  (Sep),0.20%,,0.30%
2007-10-01,Monday,17:00,GBP,Medium,Retail Sales (YoY)  (Sep),4.10%,,3.40%
2007-10-01,Monday,17:00,USD,Low,Retail Sales Ex Gas/Autos (MoM)  (Sep),0.10%,,-0.20%
2007-10-01,Monday,17:00,USD,Low,Richmond Manufacturing Index  (Sep),3.00,,1.00
2007-10-01,Monday,17:00,USD,Low,Richmond Manufacturing Shipments  (Sep),6.00,,3.00
2007-10-01,Monday,17:00,USD,Low,Richmond Services Index  (Sep),-6.00,,-6.00
2007-10-01,Monday,17:00,USD,Medium,S&P/CS HPI Composite - 20 n.s.a. (MoM)  (Sep),-0.90%,,-0.70%
2007-10-01,Monday,17:00,USD,Medium,S&P/CS HPI Composite - 20 n.s.a. (YoY)  (Sep),-4.90%,,-4.30%
2007-10-01,Monday,17:00,USD,Low,S&P/CS HPI Composite - 20 s.a. (MoM)  (Sep),-0.90%,,-1.00%
2007-10-01,Monday,17:00,USD,Medium,TIC Net Long-Term Transactions  (Sep),13.90B,,-72.90B
2007-10-01,Monday,17:00,USD,Low,TIC Net Long-Term Transactions including Swaps  (Sep),-10.20B,,-93.40B
2007-10-01,Monday,17:00,USD,Low,Texas Services Sector Outlook  (Sep),10.20,,9.70
2007-10-01,Monday,17:00,CAD,Medium,Trade Balance  (Sep),2.61B,,3.79B
2007-10-01,Monday,17:00,GBP,Medium,Trade Balance  (Sep),-7.95B,,-8.25B
2007-10-01,Monday,17:00,MXN,Low,Trade Balance  (Sep),-0.64B,,-1.06B
2007-10-01,Monday,17:00,USD,Medium,Trade Balance  (Sep),-57.80B,,-57.00B
2007-10-01,Monday,17:00,MXN,Low,Trade Balance (USD)  (Sep),-0.56B,,-0.52B
2007-10-01,Monday,17:00,GBP,Medium,Trade Balance Non-EU  (Sep),-4.14B,,-4.52B
2007-10-01,Monday,17:00,USD,Low,"US Foreign Buying, T-bonds  (Sep)",24.30B,,-4.50B
2007-10-01,Monday,17:00,CAD,Medium,Unemployment Rate  (Sep),5.90%,,5.90%
2007-10-01,Monday,17:00,GBP,Medium,Unemployment Rate  (Sep),5.30%,,5.30%
2007-10-01,Monday,17:00,MXN,Low,Unemployment Rate  (Sep),3.53%,,3.58%
2007-10-01,Monday,17:00,MXN,Low,Unemployment Rate n.s.a.  (Sep),3.76%,,3.83%
2007-10-01,Monday,17:00,USD,Low,Wholesale Inventories (MoM)  (Sep),0.80%,,0.40%
2007-10-01,Monday,17:00,CAD,Medium,Wholesale Sales (MoM)  (Sep),0.20%,,0.10%
2007-10-04,Thursday,04:30,USD,Medium,Fed's Balance Sheet,869.05B,,889.90B
2007-10-05,Friday,20:30,USD,High,Nonfarm Payrolls  (Sep),96K,,-4K
2007-10-06,Saturday,01:00,USD,Medium,U.S. Baker Hughes Oil Rig Count,318,,311
2007-10-06,Saturday,04:30,USD,Medium,CFTC Crude Oil speculative net positions,41.5k,,28.1k
2007-10-11,Thursday,04:30,USD,Medium,Fed's Balance Sheet,886.36B,,869.05B
2007-10-13,Saturday,01:00,USD,Medium,U.S. Baker Hughes Oil Rig Count,319,,318
2007-10-13,Saturday,04:30,USD,Medium,CFTC Crude Oil speculative net positions,53.4k,,41.5k
2007-10-15,Monday,23:00,ILS,Low,CPI (YoY)  (Sep),1.4%,,1%
2007-10-17,Wednesday,20:30,USD,High,CPI (MoM)  (Sep),0.4%,,0.0%
2007-10-17,Wednesday,20:30,USD,High,CPI (YoY)  (Sep),2.8%,,2.0%
2007-10-17,Wednesday,20:30,USD,High,Core CPI (MoM)  (Sep),0.2%,,0.2%
2007-10-17,Wednesday,20:30,USD,Medium,Core CPI (YoY)  (Sep),2.1%,,2.1%
2007-10-18,Thursday,04:30,USD,Medium,Fed's Balance Sheet,869.51B,,886.36B
2007-10-18,Thursday,23:00,USD,Medium,US Leading Index (MoM)  (Sep),0.3%,0.3%,-0.8%
2007-10-20,Saturday,01:00,USD,Medium,U.S. Baker Hughes Oil Rig Count,320,,319
2007-10-20,Saturday,04:30,USD,Medium,CFTC Crude Oil speculative net positions,68.6k,,53.4k
2007-10-25,Thursday,04:30,USD,Medium,Fed's Balance Sheet,881.40B,,869.51B
2007-10-25,Thursday,17:00,EUR,Medium,German Ifo Business Climate Index,103.9,103.7,104.2
2007-10-27,Saturday,01:00,USD,Medium,U.S. Baker Hughes Oil Rig Count,326,,320
2007-10-27,Saturday,04:30,USD,Medium,CFTC Crude Oil speculative net positions,42.4k,,68.6k
2007-11-01,Thursday,02:00,USD,High,Fed Interest Rate Decision,4.50%,,4.75%
2007-11-01,Thursday,04:30,USD,Medium,Fed's Balance Sheet,883.39B,,881.40B
2007-11-01,Thursday,17:00,USD,Medium,5-Year Note Auction  (Oct),3.88%,,4.25%
2007-11-01,Thursday,17:00,USD,Low,All Car Sales  (Oct),7.52M,,7.52M
2007-11-01,Thursday,17:00,USD,Low,All Truck Sales  (Oct),8.60M,,8.68M
2007-11-01,Thursday,17:00,GBP,Medium,Average Earnings Index +Bonus  (Oct),5.00%,,5.10%
2007-11-01,Thursday,17:00,GBP,Low,Average Earnings ex Bonus  (Oct),4.40%,,4.70%
2007-11-01,Thursday,17:00,USD,High,Average Hourly Earnings (MoM)  (Oct),0.10%,,0.20%
2007-11-01,Thursday,17:00,USD,Low,Average Weekly Hours  (Oct),34.50,,34.60
2007-11-01,Thursday,17:00,GBP,Medium,BRC Retail Sales Monitor (YoY)  (Oct),1.00%,,3.00%
2007-11-01,Thursday,17:00,CAD,High,BoC Interest Rate Decision  (Oct),4.50%,,4.50%
2007-11-01,Thursday,17:00,GBP,Low,BoE Consumer Credit  (Oct),1.52B,,1.39B
2007-11-01,Thursday,17:00,GBP,High,BoE Interest Rate Decision  (Oct),5.75%,,5.75%
2007-11-01,Thursday,17:00,CAD,Low,Budget Balance  (Oct),-0.52B,,0.01B
2007-11-01,Thursday,17:00,CAD,Low,Budget Balance (YoY)  (Oct),6.11B,,6.63B
2007-11-01,Thursday,17:00,CAD,Medium,Building Permits (MoM)  (Oct),7.10%,,-1.70%
2007-11-01,Thursday,17:00,USD,Medium,Business Inventories (MoM)  (Oct),0.40%,,0.60%
2007-11-01,Thursday,17:00,USD,High,CB Consumer Confidence  (Oct),95.20,,99.50
2007-11-01,Thursday,17:00,USD,Low,CB Employment Trends Index  (Oct),125.50,,126.40
2007-11-01,Thursday,17:00,GBP,Low,CBI Distributive Trades Survey  (Oct),10.00,,12.00
2007-11-01,Thursday,17:00,GBP,Low,CBI Industrial Trends Orders  (Oct),-6.00,,6.00
2007-11-01,Thursday,17:00,MXN,Medium,CPI (MoM)  (Oct),0.39%,,0.78%
2007-11-01,Thursday,17:00,GBP,Medium,CPI (MoM)  (Oct),0.50%,,0.10%
2007-11-01,Thursday,17:00,CAD,Medium,CPI (MoM)  (Oct),-0.30%,,0.20%
2007-11-01,Thursday,17:00,GBP,High,CPI (YoY)  (Oct),2.10%,,1.80%
2007-11-01,Thursday,17:00,MXN,Medium,CPI (YoY)  (Oct),3.74%,,3.79%
2007-11-01,Thursday,17:00,CAD,Low,CPI (YoY)  (Oct),2.40%,,2.50%
2007-11-01,Thursday,17:00,USD,Low,"CPI Index, n.s.a.  (Oct)",208.94,,208.49
2007-11-01,Thursday,17:00,USD,Low,Capacity Utilization Rate  (Oct),80.40%,,80.80%
2007-11-01,Thursday,17:00,USD,Low,Chain Store Sales (MoM)  (Oct),1.60%,,1.70%
2007-11-01,Thursday,17:00,USD,Low,Chain Store Sales (WoW)  (Oct),0.04%,,-0.45%
2007-11-01,Thursday,17:00,USD,Low,Chain Store Sales (YoY)  (Oct),2.33%,,2.73%
2007-11-01,Thursday,17:00,USD,Low,Challenger Job Cuts  (Oct),63.11K,,71.74K
2007-11-01,Thursday,17:00,USD,Low,Chicago Fed National Activity  (Oct),-0.70,,-0.18
2007-11-01,Thursday,17:00,USD,High,Chicago PMI  (Oct),50.80,,52.70
2007-11-01,Thursday,17:00,GBP,Medium,Claimant Count Change  (Oct),-8.20K,,-6.80K
2007-11-01,Thursday,17:00,USD,Low,Cleveland CPI (MoM)  (Oct),0.30%,,0.30%
2007-11-01,Thursday,17:00,USD,Medium,Construction Spending (MoM)  (Oct),-1.10%,,0.40%
2007-11-01,Thursday,17:00,MXN,Low,Consumer Confidence  (Oct),103.00,,103.50
2007-11-01,Thursday,17:00,MXN,Low,Consumer Confidence n.s.a.  (Oct),101.40,,105.30
2007-11-01,Thursday,17:00,USD,Medium,Consumer Credit  (Oct),13.19B,,14.53B
2007-11-01,Thursday,17:00,USD,Medium,Continuing Jobless Claims  (Oct),"2,568.96K",,"2,530.25K"
2007-11-01,Thursday,17:00,CAD,Medium,Core CPI (MoM)  (Oct),-0.20%,,0.40%
2007-11-01,Thursday,17:00,MXN,Low,Core CPI (MoM)  (Oct),0.33%,,0.48%
2007-11-01,Thursday,17:00,CAD,Medium,Core CPI (YoY)  (Oct),1.80%,,2.00%
2007-11-01,Thursday,17:00,USD,Low,Core CPI Index  (Oct),212.08,,211.55
2007-11-01,Thursday,17:00,USD,High,Core PCE Price Index (MoM)  (Oct),0.20%,,0.30%
2007-11-01,Thursday,17:00,USD,High,Core PCE Price Index (YoY)  (Oct),2.10%,,2.00%
2007-11-01,Thursday,17:00,GBP,Low,Core PPI Output (MoM)  (Oct),0.20%,,0.00%
2007-11-01,Thursday,17:00,GBP,Low,Core PPI Output (YoY)  (Oct),1.30%,,1.20%
2007-11-01,Thursday,17:00,GBP,Low,Core RPI (MoM)  (Oct),0.40%,,0.30%
2007-11-01,Thursday,17:00,GBP,Low,Core RPI (YoY)  (Oct),3.10%,,2.80%
2007-11-01,Thursday,17:00,CAD,Medium,Core Retail Sales (MoM)  (Oct),0.40%,,-0.20%
2007-11-01,Thursday,17:00,GBP,Medium,Core Retail Sales (MoM)  (Oct),-0.90%,,0.20%
2007-11-01,Thursday,17:00,USD,High,Core Retail Sales (MoM)  (Oct),0.50%,,0.50%
2007-11-01,Thursday,17:00,GBP,Medium,Core Retail Sales (YoY)  (Oct),2.30%,,4.10%
2007-11-01,Thursday,17:00,USD,High,Crude Oil Inventories  (Oct),-2.08M,,-1.98M
2007-11-01,Thursday,17:00,USD,Low,Dallas Fed Mfg Business Index  (Oct),1.70,,0.10
2007-11-01,Thursday,17:00,USD,Low,Dallas Fed PCE  (Oct),3.00%,,3.20%
2007-11-01,Thursday,17:00,USD,Low,Dallas Fed Services Revenues  (Oct),28.60,,30.20
2007-11-01,Thursday,17:00,USD,Low,Domestic Truck Sales  (Oct),7.15M,,7.26M
2007-11-01,Thursday,17:00,USD,Low,Durables Excluding Defense (MoM)  (Oct),0.70%,,-0.90%
2007-11-01,Thursday,17:00,USD,Low,EIA Weekly Distillates Stocks  (Oct),-0.12M,,0.93M
2007-11-01,Thursday,17:00,MXN,Low,Economic Activity (MoM)  (Oct),0.49%,,0.30%
2007-11-01,Thursday,17:00,MXN,Low,Economic Activity (YoY)  (Oct),4.74%,,2.54%
2007-11-01,Thursday,17:00,CAD,Medium,Employment Change  (Oct),55.60K,,45.00K
2007-11-01,Thursday,17:00,USD,High,Existing Home Sales  (Oct),4.43M,,4.58M
2007-11-01,Thursday,17:00,USD,Medium,Existing Home Sales (MoM)  (Oct),-3.30%,,-6.00%
2007-11-01,Thursday,17:00,USD,Medium,Export Price Index (MoM)  (Oct),0.80%,,0.30%
2007-11-01,Thursday,17:00,CAD,Low,Exports  (Oct),36.64B,,37.10B
2007-11-01,Thursday,17:00,USD,Medium,Factory Orders (MoM)  (Oct),1.80%,,-1.10%
2007-11-01,Thursday,17:00,USD,Low,Factory orders ex transportation (MoM)  (Oct),2.00%,,0.50%
2007-11-01,Thursday,17:00,USD,Medium,Federal Budget Balance  (Oct),-56.80B,,112.90B
2007-11-01,Thursday,17:00,MXN,Low,Fiscal Balance  (Oct),50.30B,,11.47B
2007-11-01,Thursday,17:00,CAD,Medium,Foreign Securities Purchases  (Oct),-24.13B,,-4.46B
2007-11-01,Thursday,17:00,CAD,Low,Foreign Securities Purchases by Canadians  (Oct),4.78B,,-4.50B
2007-11-01,Thursday,17:00,CAD,Low,Full Employment Change  (Oct),4.40K,,14.80K
2007-11-01,Thursday,17:00,CAD,Medium,GDP (MoM)  (Oct),0.00%,,0.00%
2007-11-01,Thursday,17:00,USD,Low,Gasoline Inventories  (Oct),0.72M,,0.06M
2007-11-01,Thursday,17:00,GBP,Low,GfK Consumer Confidence  (Oct),-8.00,,-7.00
2007-11-01,Thursday,17:00,USD,Low,Government Payrolls  (Oct),18.00K,,53.00K
2007-11-01,Thursday,17:00,MXN,Low,Gross Fixed Investments (MoM)  (Oct),1.20%,,2.12%
2007-11-01,Thursday,17:00,MXN,Low,Gross Fixed Investments (YoY)  (Oct),10.91%,,3.19%
2007-11-01,Thursday,17:00,GBP,Medium,Halifax House Price Index (MoM)  (Oct),-0.40%,,-0.50%
2007-11-01,Thursday,17:00,GBP,Medium,Halifax House Price Index (YoY)  (Oct),8.90%,,10.70%
2007-11-01,Thursday,17:00,USD,Low,House Price Index  (Oct),220.50,,222.20
2007-11-01,Thursday,17:00,USD,Low,House Price Index (MoM)  (Oct),-0.80%,,-0.40%
2007-11-01,Thursday,17:00,USD,Low,House Price Index (YoY)  (Oct),-1.70%,,-0.80%
2007-11-01,Thursday,17:00,CAD,Medium,Housing Starts  (Oct),234.40K,,290.40K
2007-11-01,Thursday,17:00,USD,Medium,Housing Starts  (Oct),1.26M,,1.18M
2007-11-01,Thursday,17:00,USD,Medium,Housing Starts (MoM)  (Oct),6.80%,,-11.10%
2007-11-01,Thursday,17:00,CAD,Low,IPPI (MoM)  (Oct),-1.20%,,-0.80%
2007-11-01,Thursday,17:00,CAD,Low,IPPI (YoY)  (Oct),-0.90%,,0.20%
2007-11-01,Thursday,17:00,USD,Medium,ISM Manufacturing Employment  (Oct),50.70,,52.00
2007-11-01,Thursday,17:00,USD,Low,ISM Manufacturing New Orders Index  (Oct),56.40,,54.40
2007-11-01,Thursday,17:00,USD,High,ISM Manufacturing PMI  (Oct),51.10,,51.00
2007-11-01,Thursday,17:00,USD,High,ISM Manufacturing Prices  (Oct),63.00,,59.00
2007-11-01,Thursday,17:00,USD,Low,ISM Non-Manufacturing Business Activity  (Oct),55.10,,54.20
2007-11-01,Thursday,17:00,USD,Medium,ISM Non-Manufacturing Employment  (Oct),53.60,,52.50
2007-11-01,Thursday,17:00,USD,Low,ISM Non-Manufacturing New Orders  (Oct),55.30,,52.60
2007-11-01,Thursday,17:00,USD,High,ISM Non-Manufacturing PMI  (Oct),53.50,,52.50
2007-11-01,Thursday,17:00,USD,High,ISM Non-Manufacturing Prices  (Oct),69.20,,68.60
2007-11-01,Thursday,17:00,USD,Low,ISM-New York Index  (Oct),426.50,,422.30
2007-11-01,Thursday,17:00,USD,Medium,Import Price Index (MoM)  (Oct),1.50%,,0.60%
2007-11-01,Thursday,17:00,CAD,Low,Imports  (Oct),33.54B,,34.49B
2007-11-01,Thursday,17:00,GBP,Medium,Industrial Production (MoM)  (Oct),0.70%,,-0.60%
2007-11-01,Thursday,17:00,MXN,Low,Industrial Production (MoM)  (Oct),-0.39%,,1.08%
2007-11-01,Thursday,17:00,USD,Medium,Industrial Production (MoM)  (Oct),-0.50%,,0.40%
2007-11-01,Thursday,17:00,GBP,Low,Industrial Production (YoY)  (Oct),0.50%,,-0.80%
2007-11-01,Thursday,17:00,MXN,Low,Industrial Production (YoY)  (Oct),3.05%,,0.42%
2007-11-01,Thursday,17:00,USD,High,Initial Jobless Claims  (Oct),328.09K,,313.25K
2007-11-01,Thursday,17:00,MXN,Medium,Interest Rate Decision  (Oct),7.50%,,7.25%
2007-11-01,Thursday,17:00,CAD,Low,Ivey PMI n.s.a  (Oct),57.10,,56.00
2007-11-01,Thursday,17:00,USD,High,JOLTS Job Openings  (Oct),4.28M,,4.48M
2007-11-01,Thursday,17:00,USD,Low,Jobless Claims 4-Week Avg.  (Oct),322.14K,,316.56K
2007-11-01,Thursday,17:00,USD,Low,KC Fed Composite Index  (Oct),3.00,,2.00
2007-11-01,Thursday,17:00,USD,Low,KC Fed Manufacturing Index  (Oct),12.00,,5.00
2007-11-01,Thursday,17:00,GBP,Low,M4 Money Supply (MoM)  (Oct),-0.20%,,0.90%
2007-11-01,Thursday,17:00,USD,Low,MBA 30-Year Mortgage Rate  (Oct),6.27%,,6.31%
2007-11-01,Thursday,17:00,USD,Low,MBA Purchase Index  (Oct),418.63,,432.55
2007-11-01,Thursday,17:00,USD,Low,Manufacturing Payrolls  (Oct),-26.00K,,-38.00K
